proc_code,continent,area_code,area,process,product,chips,residues
p04,AFR,143,Morocco,"Sawmill industry, coniferous",0.494845360824742,0.206185567010309,0.298969072164948
p04,AFR,144,Mozambique,"Sawmill industry, coniferous",0.494845360824742,0.206185567010309,0.298969072164948
p04,AFR,147,Namibia,"Sawmill industry, coniferous",0.494845360824742,0.206185567010309,0.298969072164948
p04,AFR,158,Niger,"Sawmill industry, coniferous",0.494845360824742,0.206185567010309,0.298969072164948
p04,AFR,159,Nigeria,"Sawmill industry, coniferous",0.494845360824742,0.206185567010309,0.298969072164948
p04,AFR,175,Guinea-Bissau,"Sawmill industry, coniferous",0.494845360824742,0.206185567010309,0.298969072164948
p04,AFR,178,Eritrea,"Sawmill industry, coniferous",0.494845360824742,0.206185567010309,0.298969072164948
p04,AFR,181,Zimbabwe,"Sawmill industry, coniferous",0.494845360824742,0.206185567010309,0.298969072164948
p04,AFR,182,Reunion,"Sawmill industry, coniferous",0.494845360824742,0.206185567010309,0.298969072164948
p04,AFR,184,Rwanda,"Sawmill industry, coniferous",0.494845360824742,0.206185567010309,0.298969072164948
p04,AFR,187,"Saint Helena, Ascension and Tristan da Cunha","Sawnmill industry, coniferous",0.494845360824742,0.206185567010309,0.298969072164948
p04,AFR,193,Sao Tome and Principe,"Sawmill industry, coniferous",0.494845360824742,0.206185567010309,0.298969072164948
p04,AFR,195,Senegal,"Sawmill industry, coniferous",0.494845360824742,0.206185567010309,0.298969072164948
p04,AFR,196,Seychelles,"Sawmill industry, coniferous",0.494845360824742,0.206185567010309,0.298969072164948
p04,AFR,197,Sierra Leone,"Sawmill industry, coniferous",0.494845360824742,0.206185567010309,0.298969072164948
p04,AFR,201,Somalia,"Sawmill industry, coniferous",0.494845360824742,0.206185567010309,0.298969072164948
p04,AFR,202,South Africa,"Sawmill industry, coniferous",0.494845360824742,0.206185567010309,0.298969072164948
p04,AFR,205,Western Sahara,"Sawnmill industry, coniferous",0.494845360824742,0.206185567010309,0.298969072164948
p04,AFR,209,Eswatini,"Sawmill industry, coniferous",0.494845360824742,0.206185567010309,0.298969072164948
p04,AFR,215,United Republic of Tanzania,"Sawmill industry, coniferous",0.494845360824742,0.206185567010309,0.298969072164948
p04,AFR,217,Togo,"Sawmill industry, coniferous",0.494845360824742,0.206185567010309,0.298969072164948
p04,AFR,219,Tonga,"Sawmill industry, coniferous",0.494845360824742,0.206185567010309,0.298969072164948
p04,AFR,222,Tunisia,"Sawmill industry, coniferous",0.494845360824742,0.206185567010309,0.298969072164948
p04,AFR,226,Uganda,"Sawmill industry, coniferous",0.494845360824742,0.206185567010309,0.298969072164948
p04,AFR,233,Burkina Faso,"Sawmill industry, coniferous",0.494845360824742,0.206185567010309,0.298969072164948
p04,AFR,238,Ethiopia,"Sawmill industry, coniferous",0.494845360824742,0.206185567010309,0.298969072164948
p04,AFR,250,Democratic Republic of the Congo,"Sawmill industry, coniferous",0.494845360824742,0.206185567010309,0.298969072164948
p04,AFR,251,Zambia,"Sawmill industry, coniferous",0.494845360824742,0.206185567010309,0.298969072164948
p04,AFR,270,Mayotte,"Sawmill industry, coniferous",0.494845360824742,0.206185567010309,0.298969072164948
p04,AFR,276,Sudan,"Sawmill industry, coniferous",0.494845360824742,0.206185567010309,0.298969072164948
p04,AFR,277,South Sudan,"Sawmill industry, coniferous",0.494845360824742,0.206185567010309,0.298969072164948
p04,ASI,1,Armenia,"Sawmill industry, coniferous",0.520833333333333,0.28125,0.197916666666667
p04,ASI,2,Afghanistan,"Sawmill industry, coniferous",0.520833333333333,0.28125,0.197916666666667
p04,ASI,13,Bahrain,"Sawmill industry, coniferous",0.520833333333333,0.28125,0.197916666666667
p04,ASI,16,Bangladesh,"Sawmill industry, coniferous",0.520833333333333,0.28125,0.197916666666667
p04,ASI,18,Bhutan,"Sawmill industry, coniferous",0.520833333333333,0.28125,0.197916666666667
p04,ASI,24,British Indian Ocean Territory,"Sawnmill industry, coniferous",0.520833333333333,0.28125,0.197916666666667
p04,ASI,26,Brunei Darussalam,"Sawmill industry, coniferous",0.520833333333333,0.28125,0.197916666666667
p04,ASI,28,Myanmar,"Sawmill industry, coniferous",0.520833333333333,0.28125,0.197916666666667
p04,ASI,38,Sri Lanka,"Sawmill industry, coniferous",0.520833333333333,0.28125,0.197916666666667
p04,ASI,41,"China, mainland","Sawmill industry, coniferous",0.510204081632653,0.306122448979592,0.183673469387755
p04,ASI,52,Azerbaijan,"Sawmill industry, coniferous",0.520833333333333,0.28125,0.197916666666667
p04,ASI,73,Georgia,"Sawmill industry, coniferous",0.520833333333333,0.28125,0.197916666666667
p04,ASI,96,"China, Hong Kong SAR","Sawmill industry, coniferous",0.520833333333333,0.28125,0.197916666666667
p04,ASI,100,India,"Sawmill industry, coniferous",0.520833333333333,0.28125,0.197916666666667
p04,ASI,101,Indonesia,"Sawmill industry, coniferous",0.520833333333333,0.270833333333333,0.208333333333333
p04,ASI,102,Iran (Islamic Republic of),"Sawmill industry, coniferous",0.520833333333333,0.28125,0.197916666666667
p04,ASI,103,Iraq,"Sawmill industry, coniferous",0.520833333333333,0.28125,0.197916666666667
p04,ASI,105,Israel,"Sawmill industry, coniferous",0.520833333333333,0.28125,0.197916666666667
p04,ASI,108,Kazakhstan,"Sawmill industry, coniferous",0.520833333333333,0.28125,0.197916666666667
p04,ASI,110,Japan,"Sawmill industry, coniferous",0.520833333333333,0.28125,0.197916666666667
p04,ASI,112,Jordan,"Sawmill industry, coniferous",0.520833333333333,0.28125,0.197916666666667
p04,ASI,113,Kyrgyzstan,"Sawmill industry, coniferous",0.520833333333333,0.28125,0.197916666666667
p04,ASI,115,Cambodia,"Sawmill industry, coniferous",0.520833333333333,0.28125,0.197916666666667
p04,ASI,116,Democratic People's Republic of Korea,"Sawmill industry, coniferous",0.520833333333333,0.28125,0.197916666666667
p04,ASI,117,Republic of Korea,"Sawmill industry, coniferous",0.520833333333333,0.28125,0.197916666666667
p04,ASI,118,Kuwait,"Sawmill industry, coniferous",0.520833333333333,0.28125,0.197916666666667
p04,ASI,120,Lao People's Democratic Republic,"Sawmill industry, coniferous",0.520833333333333,0.28125,0.197916666666667
p04,ASI,121,Lebanon,"Sawmill industry, coniferous",0.520833333333333,0.28125,0.197916666666667
p04,ASI,128,"China, Macao SAR","Sawmill industry, coniferous",0.520833333333333,0.28125,0.197916666666667
p04,ASI,131,Malaysia,"Sawmill industry, coniferous",0.520833333333333,0.28125,0.197916666666667
p04,ASI,132,Maldives,"Sawmill industry, coniferous",0.520833333333333,0.28125,0.197916666666667
p04,ASI,141,Mongolia,"Sawmill industry, coniferous",0.520833333333333,0.28125,0.197916666666667
p04,ASI,149,Nepal,"Sawmill industry, coniferous",0.520833333333333,0.28125,0.197916666666667
p04,ASI,164,Pacific Islands Trust Territory,"Sawnmill industry, coniferous",0.520833333333333,0.28125,0.197916666666667
p04,ASI,165,Pakistan,"Sawmill industry, coniferous",0.520833333333333,0.28125,0.197916666666667
p04,ASI,171,Philippines,"Sawmill industry, coniferous",0.520833333333333,0.28125,0.197916666666667
p04,ASI,176,Timor-Leste,"Sawmill industry, coniferous",0.520833333333333,0.28125,0.197916666666667
p04,ASI,179,Qatar,"Sawmill industry, coniferous",0.520833333333333,0.28125,0.197916666666667
p04,ASI,194,Saudi Arabia,"Sawmill industry, coniferous",0.520833333333333,0.28125,0.197916666666667
p04,ASI,200,Singapore,"Sawmill industry, coniferous",0.520833333333333,0.28125,0.197916666666667
p04,ASI,208,Tajikistan,"Sawmill industry, coniferous",0.520833333333333,0.28125,0.197916666666667
p04,ASI,212,Syrian Arab Republic,"Sawmill industry, coniferous",0.520833333333333,0.28125,0.197916666666667
p04,ASI,213,Turkmenistan,"Sawmill industry, coniferous",0.520833333333333,0.28125,0.197916666666667
p04,ASI,214,"China, Taiwan Province of","Sawmill industry, coniferous",0.520833333333333,0.28125,0.197916666666667
p04,ASI,216,Thailand,"Sawmill industry, coniferous",0.520833333333333,0.28125,0.197916666666667
p04,ASI,221,Oman,"Sawmill industry, coniferous",0.520833333333333,0.28125,0.197916666666667
p04,ASI,225,United Arab Emirates,"Sawmill industry, coniferous",0.520833333333333,0.28125,0.197916666666667
p04,ASI,228,USSR,"Sawnmill industry, coniferous",0.520833333333333,0.28125,0.197916666666667
p04,ASI,235,Uzbekistan,"Sawmill industry, coniferous",0.520833333333333,0.28125,0.197916666666667
p04,ASI,237,Viet Nam,"Sawmill industry, coniferous",0.520833333333333,0.28125,0.197916666666667
p04,ASI,249,Yemen,"Sawmill industry, coniferous",0.520833333333333,0.28125,0.197916666666667
p04,ASI,299,Palestine,"Sawnmill industry, coniferous",0.520833333333333,0.28125,0.197916666666667
p04,EUR,3,Albania,"Sawmill industry, coniferous",0.572916666666667,0.291666666666667,0.135416666666667
p04,EUR,6,Andorra,"Sawmill industry, coniferous",0.572916666666667,0.291666666666667,0.135416666666667
p04,EUR,11,Austria,"Sawmill industry, coniferous",0.627272727272727,0.254545454545455,0.118181818181818
p04,EUR,15,Belgium-Luxembourg,"Sawmill industry, coniferous",0.572916666666667,0.291666666666667,0.135416666666667
p04,EUR,27,Bulgaria,"Sawmill industry, coniferous",0.572916666666667,0.291666666666667,0.135416666666667
p04,EUR,50,Cyprus,"Sawmill industry, coniferous",0.572916666666667,0.291666666666667,0.135416666666667
p04,EUR,51,Czechoslovakia,"Sawmill industry, coniferous",0.572916666666667,0.291666666666667,0.135416666666667
p04,EUR,54,Denmark,"Sawmill industry, coniferous",0.530612244897959,0.36734693877551,0.102040816326531
p04,EUR,57,Belarus,"Sawmill industry, coniferous",0.572916666666667,0.291666666666667,0.135416666666667
p04,EUR,63,Estonia,"Sawmill industry, coniferous",0.572916666666667,0.291666666666667,0.135416666666667
p04,EUR,64,Faroe Islands,"Sawmill industry, coniferous",0.572916666666667,0.291666666666667,0.135416666666667
p04,EUR,67,Finland,"Sawmill industry, coniferous",0.526315789473684,0.357894736842105,0.115789473684211
p04,EUR,68,France,"Sawmill industry, coniferous",0.572916666666667,0.291666666666667,0.135416666666667
p04,EUR,79,Germany,"Sawmill industry, coniferous",0.602040816326531,0.255102040816327,0.142857142857143
p04,EUR,80,Bosnia and Herzegovina,"Sawmill industry, coniferous",0.572916666666667,0.291666666666667,0.135416666666667
p04,EUR,82,Gibraltar,"Sawmill industry, coniferous",0.572916666666667,0.291666666666667,0.135416666666667
p04,EUR,84,Greece,"Sawmill industry, coniferous",0.572916666666667,0.291666666666667,0.135416666666667
p04,EUR,85,Greenland,"Sawnmill industry, coniferous",0.572916666666667,0.291666666666667,0.135416666666667
p04,EUR,94,Holy See,"Sawnmill industry, coniferous",0.572916666666667,0.291666666666667,0.135416666666667
p04,EUR,97,Hungary,"Sawmill industry, coniferous",0.572916666666667,0.291666666666667,0.135416666666667
p04,EUR,98,Croatia,"Sawmill industry, coniferous",0.572916666666667,0.291666666666667,0.135416666666667
p04,EUR,99,Iceland,"Sawmill industry, coniferous",0.572916666666667,0.291666666666667,0.135416666666667
p04,EUR,104,Ireland,"Sawmill industry, coniferous",0.535353535353535,0.353535353535354,0.111111111111111
p04,EUR,106,Italy,"Sawmill industry, coniferous",0.572916666666667,0.291666666666667,0.135416666666667
p04,EUR,119,Latvia,"Sawmill industry, coniferous",0.572916666666667,0.291666666666667,0.135416666666667
p04,EUR,125,Liechtenstein,"Sawmill industry, coniferous",0.572916666666667,0.291666666666667,0.135416666666667
p04,EUR,126,Lithuania,"Sawmill industry, coniferous",0.505263157894737,0.378947368421053,0.115789473684211
p04,EUR,134,Malta,"Sawmill industry, coniferous",0.572916666666667,0.291666666666667,0.135416666666667
p04,EUR,146,Republic of Moldova,"Sawmill industry, coniferous",0.572916666666667,0.291666666666667,0.135416666666667
p04,EUR,150,Netherlands,"Sawmill industry, coniferous",0.558533791523482,0.301489117983963,0.139977090492554
p04,EUR,154,North Macedonia,"Sawmill industry, coniferous",0.572916666666667,0.291666666666667,0.135416666666667
p04,EUR,162,Norway,"Sawmill industry, coniferous",0.531914893617021,0.361702127659575,0.106382978723404
p04,EUR,167,Czechia,"Sawmill industry, coniferous",0.618556701030928,0.257731958762887,0.123711340206186
p04,EUR,173,Poland,"Sawmill industry, coniferous",0.612244897959184,0.224489795918367,0.163265306122449
p04,EUR,174,Portugal,"Sawmill industry, coniferous",0.528735632183908,0.32183908045977,0.149425287356322
p04,EUR,183,Romania,"Sawmill industry, coniferous",0.572916666666667,0.291666666666667,0.135416666666667
p04,EUR,185,Russian Federation,"Sawmill industry, coniferous",0.572916666666667,0.291666666666667,0.135416666666667
p04,EUR,186,Serbia and Montenegro,"Sawmill industry, coniferous",0.572916666666667,0.291666666666667,0.135416666666667
p04,EUR,192,San Marino,"Sawnmill industry, coniferous",0.572916666666667,0.291666666666667,0.135416666666667
p04,EUR,198,Slovenia,"Sawmill industry, coniferous",0.589473684210526,0.284210526315789,0.126315789473684
p04,EUR,199,Slovakia,"Sawmill industry, coniferous",0.659090909090909,0.215909090909091,0.125
p04,EUR,203,Spain,"Sawmill industry, coniferous",0.634408602150538,0.236559139784946,0.129032258064516
p04,EUR,210,Sweden,"Sawmill industry, coniferous",0.515789473684211,0.336842105263158,0.147368421052632
p04,EUR,211,Switzerland,"Sawmill industry, coniferous",0.572916666666667,0.291666666666667,0.135416666666667
p04,EUR,223,Turkey,"Sawmill industry, coniferous",0.572916666666667,0.291666666666667,0.135416666666667
p04,EUR,229,United Kingdom,"Sawmill industry, coniferous",0.556701030927835,0.309278350515464,0.134020618556701
p04,EUR,230,Ukraine,"Sawmill industry, coniferous",0.64367816091954,0.241379310344828,0.114942528735632
p04,EUR,248,Yugoslav SFR,"Sawnmill industry, coniferous",0.572916666666667,0.291666666666667,0.135416666666667
p04,EUR,255,Belgium,"Sawmill industry, coniferous",0.572916666666667,0.291666666666667,0.135416666666667
p04,EUR,256,Luxembourg,"Sawmill industry, coniferous",0.572916666666667,0.291666666666667,0.135416666666667
p04,EUR,272,Serbia,"Sawmill industry, coniferous",0.572916666666667,0.291666666666667,0.135416666666667
p04,EUR,273,Montenegro,"Sawmill industry, coniferous",0.572916666666667,0.291666666666667,0.135416666666667
p04,LAM,8,Antigua and Barbuda,"Sawnmill industry, coniferous",0.494845360824742,0.309278350515464,0.195876288659794
p04,LAM,9,Argentina,"Sawmill industry, coniferous",0.494845360824742,0.309278350515464,0.195876288659794
p04,LAM,12,Bahamas,"Sawmill industry, coniferous",0.494845360824742,0.309278350515464,0.195876288659794
p04,LAM,14,Barbados,"Sawmill industry, coniferous",0.494845360824742,0.309278350515464,0.195876288659794
p04,LAM,17,Bermuda,"Sawnmill industry, coniferous",0.494845360824742,0.309278350515464,0.195876288659794
p04,LAM,19,Bolivia (Plurinational State of),"Sawmill industry, coniferous",0.494845360824742,0.309278350515464,0.195876288659794
p04,LAM,21,Brazil,"Sawmill industry, coniferous",0.45,0.336734693877551,0.213265306122449
p04,LAM,22,Aruba,"Sawmill industry, coniferous",0.494845360824742,0.309278350515464,0.195876288659794
p04,LAM,23,Belize,"Sawmill industry, coniferous",0.494845360824742,0.309278350515464,0.195876288659794
p04,LAM,36,Cayman Islands,"Sawnmill industry, coniferous",0.494845360824742,0.309278350515464,0.195876288659794
p04,LAM,40,Chile,"Sawmill industry, coniferous",0.51,0.3,0.19
p04,LAM,44,Colombia,"Sawmill industry, coniferous",0.494845360824742,0.309278350515464,0.195876288659794
p04,LAM,48,Costa Rica,"Sawmill industry, coniferous",0.494845360824742,0.309278350515464,0.195876288659794
p04,LAM,49,Cuba,"Sawmill industry, coniferous",0.494845360824742,0.309278350515464,0.195876288659794
p04,LAM,55,Dominica,"Sawmill industry, coniferous",0.494845360824742,0.309278350515464,0.195876288659794
p04,LAM,56,Dominican Republic,"Sawmill industry, coniferous",0.494845360824742,0.309278350515464,0.195876288659794
p04,LAM,58,Ecuador,"Sawmill industry, coniferous",0.494845360824742,0.309278350515464,0.195876288659794
p04,LAM,60,El Salvador,"Sawmill industry, coniferous",0.494845360824742,0.309278350515464,0.195876288659794
p04,LAM,65,Falkland Islands (Malvinas),"Sawmill industry, coniferous",0.494845360824742,0.309278350515464,0.195876288659794
p04,LAM,69,French Guyana,"Sawmill industry, coniferous",0.494845360824742,0.309278350515464,0.195876288659794
p04,LAM,86,Grenada,"Sawnmill industry, coniferous",0.494845360824742,0.309278350515464,0.195876288659794
p04,LAM,87,Guadeloupe,"Sawmill industry, coniferous",0.494845360824742,0.309278350515464,0.195876288659794
p04,LAM,89,Guatemala,"Sawmill industry, coniferous",0.494845360824742,0.309278350515464,0.195876288659794
p04,LAM,91,Guyana,"Sawmill industry, coniferous",0.494845360824742,0.309278350515464,0.195876288659794
p04,LAM,93,Haiti,"Sawmill industry, coniferous",0.494845360824742,0.309278350515464,0.195876288659794
p04,LAM,95,Honduras,"Sawmill industry, coniferous",0.494845360824742,0.309278350515464,0.195876288659794
p04,LAM,109,Jamaica,"Sawmill industry, coniferous",0.494845360824742,0.309278350515464,0.195876288659794
p04,LAM,135,Martinique,"Sawmill industry, coniferous",0.494845360824742,0.309278350515464,0.195876288659794
p04,LAM,138,Mexico,"Sawmill industry, coniferous",0.494845360824742,0.309278350515464,0.195876288659794
p04,LAM,142,Montserrat,"Sawnmill industry, coniferous",0.494845360824742,0.309278350515464,0.195876288659794
p04,LAM,151,Netherlands Antilles,"Sawmill industry, coniferous",0.494845360824742,0.309278350515464,0.195876288659794
p04,LAM,157,Nicaragua,"Sawmill industry, coniferous",0.494845360824742,0.309278350515464,0.195876288659794
p04,LAM,166,Panama,"Sawmill industry, coniferous",0.494845360824742,0.309278350515464,0.195876288659794
p04,LAM,169,Paraguay,"Sawmill industry, coniferous",0.494845360824742,0.309278350515464,0.195876288659794
p04,LAM,170,Peru,"Sawmill industry, coniferous",0.494845360824742,0.309278350515464,0.195876288659794
p04,LAM,188,Saint Kitts and Nevis,"Sawnmill industry, coniferous",0.494845360824742,0.309278350515464,0.195876288659794
p04,LAM,189,Saint Lucia,"Sawmill industry, coniferous",0.494845360824742,0.309278350515464,0.195876288659794
p04,LAM,191,Saint Vincent and the Grenadines,"Sawmill industry, coniferous",0.494845360824742,0.309278350515464,0.195876288659794
p04,LAM,207,Suriname,"Sawmill industry, coniferous",0.494845360824742,0.309278350515464,0.195876288659794
p04,LAM,220,Trinidad and Tobago,"Sawmill industry, coniferous",0.494845360824742,0.309278350515464,0.195876288659794
p04,LAM,224,Turks and Caicos Islands,"Sawmill industry, coniferous",0.494845360824742,0.309278350515464,0.195876288659794
p04,LAM,234,Uruguay,"Sawmill industry, coniferous",0.49,0.312244897959184,0.197755102040816
p04,LAM,236,Venezuela (Bolivarian Republic of),"Sawmill industry, coniferous",0.494845360824742,0.309278350515464,0.195876288659794
p04,LAM,239,British Virgin Islands,"Sawmill industry, coniferous",0.494845360824742,0.309278350515464,0.195876288659794
p04,LAM,258,Anguilla,"Sawnmill industry, coniferous",0.494845360824742,0.309278350515464,0.195876288659794
p04,LAM,279,Curaçao,"Sawnmill industry, coniferous",0.494845360824742,0.309278350515464,0.195876288659794
p04,LAM,281,Saint-Martin (French Part),"Sawnmill industry, coniferous",0.494845360824742,0.309278350515464,0.195876288659794
p04,NAM,33,Canada,"Sawmill industry, coniferous",0.46875,0.395833333333333,0.135416666666667
p04,NAM,190,Saint Pierre and Miquelon,"Sawmill industry, coniferous",0.484536082474227,0.34020618556701,0.175257731958763
p04,NAM,231,United States of America,"Sawmill industry, coniferous",0.510416666666667,0.28125,0.208333333333333
p04,OCE,5,American Samoa,"Sawnmill industry, coniferous",0.513457556935818,0.285714285714286,0.200828157349897
p04,OCE,10,Australia,"Sawmill industry, coniferous",0.513457556935818,0.285714285714286,0.200828157349897
p04,OCE,25,Solomon Islands,"Sawmill industry, coniferous",0.513457556935818,0.285714285714286,0.200828157349897
p04,OCE,42,Christmas Island,"Sawmill industry, coniferous",0.513457556935818,0.285714285714286,0.200828157349897
p04,OCE,43,Cocos (Keeling) Islands,"Sawnmill industry, coniferous",0.513457556935818,0.285714285714286,0.200828157349897
p04,OCE,47,Cook Islands,"Sawmill industry, coniferous",0.513457556935818,0.285714285714286,0.200828157349897
p04,OCE,66,Fiji,"Sawmill industry, coniferous",0.513457556935818,0.285714285714286,0.200828157349897
p04,OCE,70,French Polynesia,"Sawmill industry, coniferous",0.513457556935818,0.285714285714286,0.200828157349897
p04,OCE,71,French Southern and Antarctic Territories,"Sawnmill industry, coniferous",0.513457556935818,0.285714285714286,0.200828157349897
p04,OCE,83,Kiribati,"Sawmill industry, coniferous",0.513457556935818,0.285714285714286,0.200828157349897
p04,OCE,88,Guam,"Sawnmill industry, coniferous",0.513457556935818,0.285714285714286,0.200828157349897
p04,OCE,127,Marshall Islands,"Sawnmill industry, coniferous",0.513457556935818,0.285714285714286,0.200828157349897
p04,OCE,145,Micronesia (Federated States of),"Sawmill industry, coniferous",0.513457556935818,0.285714285714286,0.200828157349897
p04,OCE,148,Nauru,"Sawnmill industry, coniferous",0.513457556935818,0.285714285714286,0.200828157349897
p04,OCE,153,New Caledonia,"Sawmill industry, coniferous",0.513457556935818,0.285714285714286,0.200828157349897
p04,OCE,155,Vanuatu,"Sawmill industry, coniferous",0.513457556935818,0.285714285714286,0.200828157349897
p04,OCE,156,New Zealand,"Sawmill industry, coniferous",0.513457556935818,0.285714285714286,0.200828157349897
p04,OCE,160,Niue,"Sawmill industry, coniferous",0.513457556935818,0.285714285714286,0.200828157349897
p04,OCE,161,Norfolk Island,"Sawmill industry, coniferous",0.513457556935818,0.285714285714286,0.200828157349897
p04,OCE,163,Northern Mariana Islands,"Sawnmill industry, coniferous",0.513457556935818,0.285714285714286,0.200828157349897
p04,OCE,168,Papua New Guinea,"Sawmill industry, coniferous",0.513457556935818,0.285714285714286,0.200828157349897
p04,OCE,172,Pitcairn Islands,"Sawnmill industry, coniferous",0.513457556935818,0.285714285714286,0.200828157349897
p04,OCE,180,Palau,"Sawnmill industry, coniferous",0.513457556935818,0.285714285714286,0.200828157349897
p04,OCE,218,Tokelau,"Sawnmill industry, coniferous",0.513457556935818,0.285714285714286,0.200828157349897
p04,OCE,227,Tuvalu,"Sawnmill industry, coniferous",0.513457556935818,0.285714285714286,0.200828157349897
p04,OCE,242,Wake Island,"Sawnmill industry, coniferous",0.513457556935818,0.285714285714286,0.200828157349897
p04,OCE,243,Wallis and Futuna Islands,"Sawnmill industry, coniferous",0.513457556935818,0.285714285714286,0.200828157349897
p04,OCE,244,Samoa,"Sawmill industry, coniferous",0.513457556935818,0.285714285714286,0.200828157349897
p04,ROW,999,RoW,"Sawnmill industry, coniferous",0.513457556935818,0.285714285714286,0.200828157349897
p04,XXX,252,Unspecified Area,"Sawnmill industry, coniferous",0.513457556935818,0.285714285714286,0.200828157349897
p04,XXX,254,Others (adjustment),"Sawnmill industry, coniferous",0.513457556935818,0.285714285714286,0.200828157349897
p05,AFR,4,Algeria,"Sawmill industry, non-coniferous all",0.591397849462366,0.225806451612903,0.182795698924731
p05,AFR,7,Angola,"Sawmill industry, non-coniferous all",0.591397849462366,0.225806451612903,0.182795698924731
p05,AFR,20,Botswana,"Sawmill industry, non-coniferous all",0.591397849462366,0.225806451612903,0.182795698924731
p05,AFR,29,Burundi,"Sawmill industry, non-coniferous all",0.591397849462366,0.225806451612903,0.182795698924731
p05,AFR,32,Cameroon,"Sawmill industry, non-coniferous all",0.591397849462366,0.225806451612903,0.182795698924731
p05,AFR,35,Cabo Verde,"Sawmill industry, non-coniferous all",0.591397849462366,0.225806451612903,0.182795698924731
p05,AFR,37,Central African Republic,"Sawmill industry, non-coniferous all",0.591397849462366,0.225806451612903,0.182795698924731
p05,AFR,39,Chad,"Sawmill industry, non-coniferous all",0.591397849462366,0.225806451612903,0.182795698924731
p05,AFR,45,Comoros,"Sawmill industry, non-coniferous all",0.591397849462366,0.225806451612903,0.182795698924731
p05,AFR,46,Congo,"Sawmill industry, non-coniferous all",0.591397849462366,0.225806451612903,0.182795698924731
p05,AFR,53,Benin,"Sawmill industry, non-coniferous all",0.591397849462366,0.225806451612903,0.182795698924731
p05,AFR,59,Egypt,"Sawmill industry, non-coniferous all",0.591397849462366,0.225806451612903,0.182795698924731
p05,AFR,61,Equatorial Guinea,"Sawmill industry, non-coniferous all",0.591397849462366,0.225806451612903,0.182795698924731
p05,AFR,72,Djibouti,"Sawmill industry, non-coniferous all",0.591397849462366,0.225806451612903,0.182795698924731
p05,AFR,74,Gabon,"Sawmill industry, non-coniferous all",0.591397849462366,0.225806451612903,0.182795698924731
p05,AFR,75,Gambia,"Sawmill industry, non-coniferous all",0.591397849462366,0.225806451612903,0.182795698924731
p05,AFR,81,Ghana,"Sawmill industry, non-coniferous all",0.591397849462366,0.225806451612903,0.182795698924731
